Series007 ,0,-255.00000000
Series009 ,0,-255.00000000
Series011 ,0,-255.00000000
Series013 ,0,-255.00000000
Series015 ,0,-255.00000000
Series017 ,0,-255.00000000
Series019 ,0,-255.00000000
Series021 ,0,-255.00000000
Series023 ,0,-255.00000000
Series025 ,0,-255.00000000
