Series001, Nuclei5, 28.879651, 7.453560, 0.258090
Series001, Nuclei5, 30.836593, 13.601471, 0.441082
Series001, Nuclei5, 30.836593, 11.884864, 0.385414
Series001, Nuclei5, 29.800558, 16.194135, 0.543417
Series001, Nuclei5, 30.855698, 27.950850, 0.905857
Series001, Nuclei5, 30.563023, 12.020815, 0.393312
Series001, Nuclei5, 29.800558, 9.410396, 0.315779
Series001, Nuclei5, 29.800558, 15.524175, 0.520936
Series001, Nuclei5, 31.256973, 28.178006, 0.901495
Series001, Nuclei5, 32.161948, 2.000000, 0.062185
Series001, Nuclei5, 32.475677, 3.681787, 0.113371
Series001, Nuclei5, 32.161948, 8.000000, 0.248741
Series001, Nuclei5, 30.532370, 9.104334, 0.298186
Series001, Nuclei5, 32.475677, 7.000000, 0.215546
Series001, Nuclei5, 32.475677, 9.000000, 0.277130
Series001, Nuclei5, 31.810732, 15.317474, 0.481519
Series001, Nuclei5, 31.256973, 6.103278, 0.195261
Series001, Nuclei5, 31.256973, 4.472136, 0.143076
Series001, Nuclei5, 37.276596, 6.342099, 0.170136
Series001, Nuclei5, 37.110840, 7.810250, 0.210457
Series001, Nuclei5, 36.054449, 7.071068, 0.196122
Series001, Nuclei5, 35.598844, 4.955356, 0.139200
Series001, Nuclei5, 37.707559, 8.485281, 0.225029
Series001, Nuclei5, 39.746657, 10.159834, 0.255615
Series001, Nuclei5, 45.127995, 8.732125, 0.193497
Series001, Nuclei5, 46.396532, 7.071068, 0.152405
Series001, Nuclei6, 28.329884, 4.000000, 0.141194
Series001, Nuclei6, 28.329884, 6.000000, 0.211790
Series001, Nuclei6, 28.287991, 5.000000, 0.176753
Series001, Nuclei6, 35.765101, 21.000000, 0.587165
Series001, Nuclei6, 35.765101, 19.000000, 0.531244
Series001, Nuclei6, 33.095173, 14.866069, 0.449191
Series001, Nuclei6, 39.634755, 19.697716, 0.496981
Series001, Nuclei7, 34.572781, 3.590110, 0.103842
Series001, Nuclei7, 34.234752, 3.299832, 0.096388
Series001, Nuclei7, 34.434801, 6.500000, 0.188763
Series001, Nuclei7, 34.267193, 8.000000, 0.233459
Series001, Nuclei7, 33.862448, 9.000000, 0.265781
Series001, Nuclei7, 33.869608, 10.500000, 0.310012
Series001, Nuclei7, 35.434979, 13.061393, 0.368602
Series001, Nuclei7, 39.258921, 4.374802, 0.111435
Series001, Nuclei7, 35.434979, 15.811388, 0.446208
Series001, Nuclei7, 38.305384, 10.077478, 0.263083
Series001, Nuclei7, 34.630486, 17.000000, 0.490897
Series001, Nuclei7, 34.267193, 18.336363, 0.535100
Series001, Nuclei7, 33.687350, 12.727922, 0.377825
Series001, Nuclei7, 33.862448, 21.500000, 0.634922
Series001, Nuclei7, 34.434801, 20.669355, 0.600246
Series001, Nuclei7, 34.189542, 6.368324, 0.186265
Series001, Nuclei7, 33.687350, 14.500000, 0.430429
Series001, Nuclei7, 39.523716, 11.180340, 0.282877
Series001, Nuclei7, 39.523716, 9.433981, 0.238692
Series001, Nuclei7, 39.575160, 10.770330, 0.272149
Series001, Nuclei7, 34.637060, 5.830952, 0.168344
Series001, Nuclei7, 33.840253, 15.008331, 0.443505
Series001, Nuclei7, 33.694413, 21.921577, 0.650600
Series001, Nuclei7, 38.305384, 21.951968, 0.573078
Series001, Nuclei7, 33.687350, 20.047167, 0.595095
Series001, Nuclei7, 33.694413, 27.047412, 0.802727
Series001, Nuclei7, 33.906273, 27.000000, 0.796313
Series001, Nuclei7, 39.361658, 9.000000, 0.228649
Series001, Nuclei7, 38.317234, 9.656604, 0.252017
Series001, Nuclei7, 37.752319, 4.714045, 0.124868
Series001, Nuclei7, 37.752319, 10.201103, 0.270211
Series001, Nuclei7, 34.637060, 27.866746, 0.804536
Series001, Nuclei7, 33.349190, 31.000000, 0.929558
Series001, Nuclei7, 33.251819, 30.000000, 0.902206
Series001, Nuclei7, 33.632402, 28.668605, 0.852410
Series001, Nuclei7, 33.349190, 29.000000, 0.869586
Series001, Nuclei7, 38.136043, 8.714286, 0.228505
Series001, Nuclei7, 40.047101, 7.004463, 0.174906
Series001, Nuclei7, 33.139532, 19.336207, 0.583479
Series001, Nuclei7, 34.961197, 6.403124, 0.183149
Series001, Nuclei7, 32.742047, 17.059536, 0.521028
Series001, Nuclei7, 39.595940, 13.870833, 0.350309
Series001, Nuclei7, 34.540966, 14.752118, 0.427090
Series001, Nuclei7, 33.139532, 16.000000, 0.482807
Series001, Nuclei7, 32.439646, 13.000000, 0.400744
Series001, Nuclei7, 33.146848, 14.500000, 0.437447
Series001, Nuclei7, 32.742047, 14.866069, 0.454036
Series001, Nuclei7, 32.497440, 10.233388, 0.314898
Series001, Nuclei7, 40.356786, 3.605551, 0.089342
Series001, Nuclei7, 33.139532, 13.000000, 0.392281
Series001, Nuclei7, 39.877993, 3.201562, 0.080284
Series001, Nuclei7, 34.540966, 11.500000, 0.332938
Series001, Nuclei7, 32.439646, 8.544004, 0.263382
Series001, Nuclei7, 32.172389, 8.062258, 0.250596
Series001, Nuclei7, 39.530122, 5.656854, 0.143102
Series001, Nuclei7, 34.836236, 10.000000, 0.287057
Series001, Nuclei7, 38.880969, 5.590170, 0.143777
Series001, Nuclei7, 34.540966, 9.000000, 0.260560
Series001, Nuclei7, 32.485530, 3.726780, 0.114721
Series001, Nuclei7, 32.485530, 2.828427, 0.087067
Series001, Nuclei8, 30.015502, 7.646713, 0.254759
Series001, Nuclei8, 27.512448, 10.012492, 0.363926
Series001, Nuclei8, 28.833923, 9.848858, 0.341572
Series001, Nuclei8, 27.560382, 11.000000, 0.399124
Series001, Nuclei8, 28.023834, 11.045361, 0.394142
Series001, Nuclei8, 28.023834, 12.000000, 0.428207
Series001, Nuclei8, 30.015502, 10.770330, 0.358826
Series001, Nuclei8, 30.023895, 12.336936, 0.410904
Series001, Nuclei8, 36.771313, 4.268749, 0.116089
Series001, Nuclei8, 27.542965, 15.500000, 0.562757
Series001, Nuclei8, 30.023895, 14.348829, 0.477914
Series001, Nuclei8, 32.849774, 11.040330, 0.336085
Series001, Nuclei8, 28.478979, 15.412837, 0.541200
Series001, Nuclei8, 27.888946, 16.763055, 0.601064
Series001, Nuclei8, 27.512448, 17.000000, 0.617902
Series001, Nuclei8, 27.850586, 17.507141, 0.628609
Series001, Nuclei8, 38.735786, 5.656854, 0.146037
Series001, Nuclei8, 34.962063, 10.735455, 0.307060
Series001, Nuclei8, 29.085930, 15.660460, 0.538420
Series001, Nuclei8, 27.888946, 18.439089, 0.661161
Series001, Nuclei8, 27.542965, 18.500000, 0.671678
Series001, Nuclei8, 37.574761, 8.139410, 0.216619
Series001, Nuclei8, 33.848586, 12.971122, 0.383210
Series001, Nuclei8, 30.015502, 16.346933, 0.544616
Series001, Nuclei8, 38.133475, 7.810250, 0.204813
Series001, Nuclei8, 37.061617, 11.672618, 0.314952
Series001, Nuclei8, 29.085930, 18.200275, 0.625742
Series001, Nuclei8, 27.609690, 20.000000, 0.724383
Series001, Nuclei8, 28.833923, 20.661290, 0.716562
Series001, Nuclei8, 31.714245, 16.347783, 0.515471
Series001, Nuclei8, 34.962063, 13.647344, 0.390347
Series001, Nuclei8, 32.482808, 16.552945, 0.509591
Series001, Nuclei8, 37.574761, 12.041595, 0.320470
Series001, Nuclei8, 29.085930, 19.888753, 0.683793
Series001, Nuclei8, 37.279872, 14.289857, 0.383313
Series001, Nuclei8, 28.833923, 23.769729, 0.824367
Series001, Nuclei8, 40.050523, 12.982895, 0.324163
Series001, Nuclei8, 26.615735, 25.079872, 0.942295
Series001, Nuclei8, 27.507071, 24.536254, 0.891998
Series001, Nuclei8, 41.174598, 10.295630, 0.250048
Series001, Nuclei8, 34.951112, 20.408332, 0.583911
Series001, Nuclei8, 26.699394, 24.668919, 0.923951
Series001, Nuclei8, 32.709610, 20.796634, 0.635796
Series001, Nuclei8, 26.615735, 23.021729, 0.864967
Series001, Nuclei8, 26.615735, 23.264780, 0.874099
Series001, Nuclei8, 27.507071, 22.652263, 0.823507
Series001, Nuclei8, 40.468415, 9.433981, 0.233120
Series001, Nuclei8, 41.029430, 7.615773, 0.185617
